                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.98819,                0.96793,                 1.3316,                0.83523,                0.79888,                0.86977,                0.55617,                 1.2067,                0.77123,                 1.4598,               0.004819,               0.004819,               0.004819
                    159,                0.96721,                0.91631,                 1.3254,                0.83474,                0.79469,                0.87007,                0.55514,                 1.2182,                0.76403,                 1.4614,               0.004786,               0.004786,               0.004786
                    160,                0.97755,                0.92472,                 1.3231,                0.83209,                0.80289,                0.86938,                0.55836,                 1.2098,                0.76705,                 1.4559,               0.004753,               0.004753,               0.004753
                    161,                0.98384,                0.96036,                 1.3237,                0.82715,                0.82208,                0.87448,                0.55981,                 1.2119,                0.76158,                 1.4579,                0.00472,                0.00472,                0.00472
                    162,                0.96198,                0.92899,                 1.3308,                0.83543,                 0.7933,                0.86327,                0.55351,                 1.2077,                0.76779,                 1.4555,               0.004687,               0.004687,               0.004687
                    163,                0.98609,                0.95736,                 1.3333,                0.84188,                0.81054,                0.87031,                0.55806,                 1.2044,                0.76746,                 1.4505,               0.004654,               0.004654,               0.004654
                    164,                 0.9806,                0.92031,                 1.3282,                0.83784,                0.82542,                0.87665,                0.56273,                 1.2063,                0.75397,                  1.453,               0.004621,               0.004621,               0.004621
                    165,                0.97994,                0.94287,                 1.3223,                0.83879,                0.82842,                0.87673,                0.56155,                 1.2016,                0.74768,                 1.4489,               0.004588,               0.004588,               0.004588
                    166,                0.98762,                0.92746,                 1.3232,                 0.8426,                0.81493,                0.87621,                0.56147,                 1.1997,                0.75325,                 1.4455,               0.004555,               0.004555,               0.004555
                    167,                 0.9749,                0.93235,                 1.3267,                0.85167,                0.80447,                 0.8767,                0.56248,                 1.2058,                0.75808,                 1.4486,               0.004522,               0.004522,               0.004522
                    168,                0.97089,                0.94902,                 1.3202,                0.85431,                0.80261,                0.87974,                0.55873,                 1.2112,                0.75599,                 1.4545,               0.004489,               0.004489,               0.004489
                    169,                0.96031,                0.93042,                 1.3154,                0.86106,                0.78911,                0.87743,                0.56206,                 1.2123,                0.76113,                 1.4594,               0.004456,               0.004456,               0.004456
                    170,                0.94167,                 0.9092,                 1.3008,                0.84685,                0.79546,                0.87354,                0.56004,                 1.2102,                0.76309,                 1.4548,               0.004423,               0.004423,               0.004423
                    171,                0.94747,                0.91206,                 1.3062,                0.83861,                0.82005,                0.87597,                0.56148,                 1.2051,                0.75265,                 1.4504,                0.00439,                0.00439,                0.00439
                    172,                0.95865,                0.91834,                 1.3083,                0.83917,                0.81704,                0.87672,                0.56292,                 1.2046,                0.74956,                 1.4493,               0.004357,               0.004357,               0.004357
                    173,                0.96945,                0.93566,                 1.3168,                0.83964,                0.81844,                 0.8754,                0.56118,                 1.2116,                0.75053,                 1.4576,               0.004324,               0.004324,               0.004324
                    174,                0.96099,                0.92275,                 1.3116,                0.85149,                0.81704,                0.87475,                0.56021,                 1.2138,                0.74474,                 1.4611,               0.004291,               0.004291,               0.004291
                    175,                0.96285,                 0.9092,                 1.3098,                0.86136,                0.81145,                 0.8706,                0.55804,                 1.2163,                0.74651,                 1.4606,               0.004258,               0.004258,               0.004258
                    176,                0.97193,                0.91145,                 1.3172,                0.88003,                0.80168,                0.87543,                0.55784,                 1.2149,                0.74302,                 1.4569,               0.004225,               0.004225,               0.004225
                    177,                0.95787,                0.89668,                 1.3147,                 0.8638,                0.81493,                0.87754,                0.55809,                 1.2153,                0.75053,                 1.4547,               0.004192,               0.004192,               0.004192
                    178,                0.95203,                0.91261,                 1.2946,                0.85323,                0.80866,                0.87659,                0.55828,                 1.2142,                0.74934,                  1.455,               0.004159,               0.004159,               0.004159
                    179,                0.93744,                0.90042,                 1.3134,                0.86398,                0.80447,                0.87867,                 0.5609,                 1.2057,                0.74112,                 1.4503,               0.004126,               0.004126,               0.004126
                    180,                0.96194,                0.91458,                 1.3189,                0.85849,                0.81342,                 0.8774,                 0.5617,                 1.2042,                0.74028,                 1.4489,               0.004093,               0.004093,               0.004093
                    181,                0.96829,                0.92857,                 1.3222,                0.86317,                0.81055,                0.87918,                0.56132,                 1.2072,                0.74429,                 1.4538,                0.00406,                0.00406,                0.00406
                    182,                0.96406,                0.91673,                 1.3059,                0.84911,                 0.8174,                0.87359,                0.55619,                  1.208,                0.74812,                 1.4544,               0.004027,               0.004027,               0.004027
                    183,                0.95889,                0.90198,                 1.3086,                 0.8556,                0.81006,                0.87671,                0.55972,                 1.2105,                0.74103,                 1.4536,               0.003994,               0.003994,               0.003994
                    184,                0.95332,                0.91127,                 1.2992,                0.87827,                 0.7919,                 0.8804,                0.56044,                 1.2093,                0.73667,                 1.4506,               0.003961,               0.003961,               0.003961
                    185,                0.94541,                0.90778,                 1.3005,                0.86356,                0.80866,                0.88239,                0.56286,                 1.2104,                0.73661,                 1.4479,               0.003928,               0.003928,               0.003928
                    186,                0.94229,                0.89531,                 1.2958,                0.86712,                0.79888,                0.88013,                0.56038,                 1.2137,                0.73356,                 1.4497,               0.003895,               0.003895,               0.003895
                    187,                 0.9491,                0.89288,                  1.298,                0.86638,                0.80595,                0.87688,                0.55901,                 1.2096,                0.73747,                 1.4477,               0.003862,               0.003862,               0.003862
                    188,                0.94009,                0.89881,                 1.2854,                0.86141,                0.80866,                0.87767,                0.56199,                 1.2029,                0.73002,                 1.4416,               0.003829,               0.003829,               0.003829
                    189,                0.95172,                0.89521,                 1.2958,                0.86611,                0.81312,                0.87827,                0.56144,                 1.2029,                0.73119,                 1.4439,               0.003796,               0.003796,               0.003796
                    190,                0.93827,                0.88299,                 1.3082,                0.85006,                0.82345,                 0.8831,                0.56235,                 1.2048,                0.72701,                 1.4443,               0.003763,               0.003763,               0.003763
                    191,                0.95601,                 0.8979,                 1.2992,                0.85128,                0.82821,                0.88228,                0.56372,                 1.2045,                0.72372,                 1.4425,                0.00373,                0.00373,                0.00373
                    192,                0.93926,                0.86952,                  1.295,                0.83983,                 0.8352,                0.88187,                0.56549,                 1.2033,                0.72311,                  1.446,               0.003697,               0.003697,               0.003697
                    193,                0.93529,                0.87214,                 1.2878,                0.84435,                0.83337,                0.88178,                0.56539,                 1.2041,                0.72361,                 1.4464,               0.003664,               0.003664,               0.003664
                    194,                0.93765,                0.89213,                 1.2862,                0.84483,                0.82127,                 0.8803,                0.56351,                  1.206,                0.73537,                 1.4474,               0.003631,               0.003631,               0.003631
                    195,                0.91826,                0.86289,                 1.2762,                0.86079,                0.81704,                0.87936,                0.56048,                 1.2081,                0.73881,                 1.4482,               0.003598,               0.003598,               0.003598
                    196,                 0.9409,                 0.8806,                 1.2865,                0.86322,                0.81145,                0.87691,                   0.56,                 1.2104,                0.73996,                 1.4522,               0.003565,               0.003565,               0.003565
                    197,                0.91554,                0.85598,                 1.2794,                0.85781,                0.81425,                0.87705,                0.56126,                 1.2115,                0.74346,                 1.4525,               0.003532,               0.003532,               0.003532
                    198,                0.91214,                 0.8536,                  1.276,                0.85823,                0.81145,                0.87465,                0.56273,                 1.2103,                0.74936,                 1.4529,               0.003499,               0.003499,               0.003499
                    199,                0.92934,                0.87417,                 1.2755,                0.85595,                0.81327,                0.87336,                0.56142,                 1.2109,                0.75178,                 1.4539,               0.003466,               0.003466,               0.003466
                    200,                0.93099,                0.85993,                  1.279,                0.84296,                0.81717,                0.87236,                0.56259,                 1.2096,                0.75159,                 1.4518,               0.003433,               0.003433,               0.003433
                    201,                0.89054,                0.83355,                 1.2622,                0.84946,                 0.8196,                0.87422,                0.56282,                 1.2047,                0.75024,                   1.45,                 0.0034,                 0.0034,                 0.0034
                    202,                0.91289,                0.84007,                 1.2699,                0.85424,                0.81851,                0.87825,                0.56133,                 1.2075,                0.74936,                 1.4515,               0.003367,               0.003367,               0.003367
                    203,                0.93541,                0.85224,                 1.2774,                0.85476,                0.81425,                0.87849,                 0.5637,                  1.208,                 0.7458,                 1.4494,               0.003334,               0.003334,               0.003334
                    204,                0.90891,                0.86155,                 1.2809,                0.85215,                0.81425,                0.87808,                0.56208,                 1.2109,                0.74833,                 1.4496,               0.003301,               0.003301,               0.003301
                    205,                0.92031,                0.85324,                 1.2711,                0.84609,                0.81704,                0.87951,                0.56191,                 1.2096,                0.74883,                 1.4483,               0.003268,               0.003268,               0.003268
                    206,                0.89414,                0.82473,                 1.2591,                 0.8685,                0.78911,                0.87978,                0.56118,                 1.2122,                0.74722,                 1.4499,               0.003235,               0.003235,               0.003235
                    207,                0.91248,                0.84447,                 1.2691,                0.85927,                0.80168,                0.87859,                0.56077,                 1.2103,                0.75357,                 1.4497,               0.003202,               0.003202,               0.003202
                    208,                0.90701,                0.85485,                 1.2638,                0.88546,                0.78073,                0.87984,                0.55842,                 1.2116,                0.75211,                 1.4529,               0.003169,               0.003169,               0.003169
                    209,                0.91088,                0.84909,                 1.2731,                0.83689,                 0.8338,                0.88046,                0.56002,                 1.2148,                 0.7522,                 1.4559,               0.003136,               0.003136,               0.003136
                    210,                  0.907,                0.83569,                 1.2669,                0.88333,                0.79307,                0.87794,                 0.5599,                 1.2157,                0.75204,                 1.4587,               0.003103,               0.003103,               0.003103
                    211,                0.90764,                0.84668,                 1.2684,                0.84808,                0.82643,                0.87917,                0.56064,                 1.2146,                0.74941,                 1.4562,                0.00307,                0.00307,                0.00307
                    212,                 0.8937,                0.83662,                 1.2588,                0.84588,                0.82019,                0.87827,                 0.5626,                 1.2149,                0.74601,                 1.4551,               0.003037,               0.003037,               0.003037
                    213,                0.91214,                 0.8192,                 1.2688,                0.84357,                0.82847,                0.87862,                0.56194,                 1.2153,                0.74197,                 1.4539,               0.003004,               0.003004,               0.003004
                    214,                 0.9159,                0.83817,                 1.2621,                0.83195,                0.83661,                0.87818,                0.56233,                 1.2164,                0.73964,                 1.4564,               0.002971,               0.002971,               0.002971
                    215,                0.89713,                0.81333,                 1.2585,                 0.8315,                0.84085,                0.88011,                0.56062,                 1.2167,                0.73912,                 1.4557,               0.002938,               0.002938,               0.002938
                    216,                0.89075,                0.81985,                 1.2588,                0.83381,                0.83384,                0.87879,                0.55988,                 1.2198,                0.73677,                 1.4586,               0.002905,               0.002905,               0.002905
                    217,                0.88331,                0.81028,                 1.2567,                0.84438,                0.83359,                0.88016,                0.56212,                 1.2192,                0.73703,                 1.4572,               0.002872,               0.002872,               0.002872
                    218,                0.88332,                0.83505,                 1.2532,                0.84528,                0.82123,                0.88019,                0.56043,                  1.219,                0.74146,                 1.4567,               0.002839,               0.002839,               0.002839
                    219,                 0.8852,                0.81461,                 1.2481,                0.85069,                0.81958,                0.87931,                0.56039,                 1.2188,                0.73882,                 1.4575,               0.002806,               0.002806,               0.002806
                    220,                0.89231,                0.81235,                 1.2471,                0.84674,                0.82682,                0.87978,                0.56143,                 1.2193,                0.73461,                 1.4599,               0.002773,               0.002773,               0.002773
                    221,                0.89723,                 0.8113,                 1.2493,                0.85565,                0.81957,                0.87892,                0.56088,                 1.2193,                0.73452,                  1.459,                0.00274,                0.00274,                0.00274
                    222,                0.89842,                0.81588,                  1.255,                0.85954,                0.82047,                  0.879,                0.56439,                 1.2229,                0.73365,                 1.4627,               0.002707,               0.002707,               0.002707
                    223,                0.88734,                0.82155,                 1.2566,                 0.8607,                0.81984,                0.87984,                0.56403,                 1.2232,                0.73028,                  1.461,               0.002674,               0.002674,               0.002674
                    224,                0.88503,                0.80878,                 1.2462,                0.85921,                0.81704,                0.87924,                0.56477,                 1.2249,                0.72879,                 1.4622,               0.002641,               0.002641,               0.002641
                    225,                 0.8752,                0.80987,                 1.2391,                 0.8603,                0.81706,                0.87841,                0.56473,                 1.2221,                0.72688,                 1.4588,               0.002608,               0.002608,               0.002608
                    226,                0.88696,                0.82092,                  1.241,                0.86725,                0.81203,                 0.8794,                0.56374,                 1.2201,                0.72797,                 1.4578,               0.002575,               0.002575,               0.002575
                    227,                0.87051,                0.80521,                 1.2438,                0.86479,                0.81288,                0.88126,                0.56493,                   1.22,                0.72547,                 1.4582,               0.002542,               0.002542,               0.002542
