                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.0152,                 1.0106,                 1.4752,                0.80807,                 0.7905,                0.84963,                0.52783,                 1.2082,                0.83851,                 1.6104,               0.007723,               0.007723,               0.007723
                     48,                 1.0212,                0.99887,                 1.4716,                0.81188,                0.80447,                0.86056,                0.54169,                 1.2158,                0.82305,                 1.6012,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.0042,                0.98188,                 1.4634,                0.82727,                0.79599,                0.85825,                0.54374,                 1.2132,                0.80949,                 1.6102,               0.007624,               0.007624,               0.007624
                     50,                0.98584,                0.98152,                  1.446,                0.84352,                0.74022,                0.84977,                0.53072,                 1.2043,                0.84643,                 1.6194,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.0053,                0.98164,                 1.4633,                0.80827,                0.78771,                0.84558,                0.54453,                 1.1893,                0.82618,                  1.611,               0.007525,               0.007525,               0.007525
                     52,                 0.9903,                0.97893,                 1.4513,                0.84611,                0.80631,                0.85906,                0.55766,                 1.1834,                0.77239,                 1.5968,              0.0074755,              0.0074755,              0.0074755
                     53,                0.98769,                0.94584,                 1.4312,                0.82359,                0.78911,                0.86266,                0.54487,                 1.1801,                0.81136,                 1.5818,               0.007426,               0.007426,               0.007426
                     54,                0.97817,                0.94407,                 1.4336,                0.82128,                0.80227,                 0.8565,                0.54173,                 1.2026,                0.80417,                 1.6097,              0.0073765,              0.0073765,              0.0073765
                     55,                0.98362,                 0.9559,                 1.4374,                0.85811,                0.74327,                0.84148,                0.53187,                 1.1992,                0.84129,                 1.6078,               0.007327,               0.007327,               0.007327
                     56,                 0.9679,                0.94014,                 1.4288,                0.82594,                 0.7919,                0.86246,                0.54555,                 1.1993,                 0.7919,                 1.5904,              0.0072775,              0.0072775,              0.0072775
                     57,                0.97068,                0.94279,                 1.4259,                0.81723,                0.77933,                0.85572,                0.53916,                 1.2115,                0.82077,                 1.6149,               0.007228,               0.007228,               0.007228
                     58,                0.95441,                0.91668,                 1.4141,                0.85222,                0.77321,                0.85569,                0.54732,                 1.2012,                0.76123,                 1.6055,              0.0071785,              0.0071785,              0.0071785
                     59,                0.94846,                0.91685,                 1.4084,                 0.8388,                0.79749,                0.87533,                0.56274,                 1.1763,                0.76525,                 1.5832,               0.007129,               0.007129,               0.007129
                     60,                0.95498,                0.91999,                 1.4124,                0.83308,                 0.8225,                0.86861,                0.55754,                 1.2096,                0.72549,                 1.6182,              0.0070795,              0.0070795,              0.0070795
                     61,                0.93137,                0.90742,                 1.3962,                0.82105,                0.82662,                0.86553,                0.55291,                 1.1941,                0.75685,                 1.5963,                0.00703,                0.00703,                0.00703
                     62,                0.93575,                0.89703,                 1.3922,                0.81359,                0.81075,                0.85924,                0.54861,                 1.1898,                0.79841,                  1.592,              0.0069805,              0.0069805,              0.0069805
                     63,                0.93134,                0.89176,                 1.3973,                0.81371,                0.79305,                0.85613,                0.54979,                  1.196,                 0.8028,                 1.6171,               0.006931,               0.006931,               0.006931
                     64,                0.91102,                0.87159,                 1.3782,                0.80883,                0.81145,                0.86796,                0.55631,                 1.2081,                0.75951,                  1.611,              0.0068815,              0.0068815,              0.0068815
                     65,                0.91965,                0.87578,                 1.3862,                0.81947,                 0.7919,                0.85484,                0.55152,                   1.21,                0.79095,                 1.6249,               0.006832,               0.006832,               0.006832
                     66,                0.91286,                0.85614,                 1.3749,                0.78851,                0.79671,                0.85761,                0.54657,                 1.1986,                0.77036,                 1.5991,              0.0067825,              0.0067825,              0.0067825
                     67,                0.90198,                0.87076,                 1.3651,                0.79427,                0.82821,                0.86161,                0.55809,                 1.1844,                0.76552,                 1.5963,               0.006733,               0.006733,               0.006733
                     68,                0.89418,                 0.8415,                   1.36,                0.83667,                0.81145,                0.87418,                0.56276,                 1.1713,                 0.7283,                 1.5786,              0.0066835,              0.0066835,              0.0066835
                     69,                0.89421,                0.85033,                 1.3618,                0.82169,                0.81844,                0.85987,                 0.5562,                 1.1837,                0.74599,                 1.6029,               0.006634,               0.006634,               0.006634
                     70,                0.88862,                0.85151,                 1.3617,                0.83715,                0.80587,                0.86923,                0.56541,                 1.1682,                0.74135,                 1.5871,              0.0065845,              0.0065845,              0.0065845
                     71,                0.89659,                0.84487,                 1.3678,                0.87827,                0.80614,                0.87154,                0.55606,                 1.2014,                 0.7449,                   1.62,               0.006535,               0.006535,               0.006535
                     72,                0.87508,                0.84495,                 1.3573,                0.83856,                0.77625,                0.85154,                0.55386,                 1.2069,                0.76118,                 1.6232,              0.0064855,              0.0064855,              0.0064855
                     73,                0.86608,                0.81829,                 1.3361,                0.80931,                0.81425,                0.85741,                0.55099,                 1.2051,                0.75211,                 1.6221,               0.006436,               0.006436,               0.006436
                     74,                0.86793,                0.81577,                 1.3367,                0.82293,                0.80489,                0.85327,                0.55948,                 1.1945,                  0.758,                  1.601,              0.0063865,              0.0063865,              0.0063865
                     75,                0.86782,                0.79353,                 1.3304,                 0.8553,                0.78073,                0.86122,                0.55751,                 1.1878,                0.76812,                 1.5981,               0.006337,               0.006337,               0.006337
                     76,                0.87164,                0.80772,                 1.3388,                0.83519,                0.81425,                0.86736,                0.54911,                 1.1912,                0.72364,                 1.6185,              0.0062875,              0.0062875,              0.0062875
                     77,                0.86807,                0.81053,                 1.3354,                0.84171,                0.83178,                0.88202,                 0.5693,                 1.1853,                0.71495,                 1.5965,               0.006238,               0.006238,               0.006238
                     78,                0.84777,                 0.7904,                 1.3164,                 0.8563,                0.79894,                 0.8728,                0.55869,                 1.2006,                0.72778,                 1.6091,              0.0061885,              0.0061885,              0.0061885
                     79,                0.84194,                0.79107,                 1.3084,                0.84473,                0.77793,                 0.8667,                0.56358,                 1.1812,                0.73419,                 1.5939,               0.006139,               0.006139,               0.006139
                     80,                0.85462,                0.77463,                 1.3227,                0.84628,                0.80866,                 0.8781,                0.57243,                 1.1755,                0.72654,                 1.5942,              0.0060895,              0.0060895,              0.0060895
                     81,                0.84737,                0.78169,                 1.3152,                0.80224,                0.81844,                0.86313,                0.55869,                 1.1746,                0.76134,                  1.578,                0.00604,                0.00604,                0.00604
                     82,                0.84649,                0.77307,                 1.3189,                0.86109,                0.80515,                0.87582,                0.57375,                 1.1896,                 0.7274,                 1.6051,              0.0059905,              0.0059905,              0.0059905
                     83,                0.83213,                0.76271,                 1.3061,                0.83777,                0.82223,                0.86915,                0.56966,                 1.2009,                0.70672,                 1.6137,               0.005941,               0.005941,               0.005941
                     84,                0.84079,                0.76835,                 1.3036,                0.83966,                0.81145,                0.86854,                0.56749,                 1.1767,                0.75462,                 1.6035,              0.0058915,              0.0058915,              0.0058915
                     85,                 0.8383,                0.76977,                 1.3027,                0.82707,                0.80587,                0.86077,                0.55829,                  1.187,                0.75043,                 1.6047,               0.005842,               0.005842,               0.005842
                     86,                0.82344,                0.74058,                 1.2961,                0.82722,                0.82247,                 0.8747,                0.57339,                 1.1765,                  0.716,                 1.6069,              0.0057925,              0.0057925,              0.0057925
                     87,                0.81615,                0.73631,                 1.2885,                0.84723,                 0.7978,                0.86667,                0.57044,                 1.1834,                0.76243,                 1.6079,               0.005743,               0.005743,               0.005743
                     88,                0.81849,                0.74086,                 1.2907,                0.81903,                0.82682,                0.87787,                0.57619,                 1.1635,                 0.7558,                 1.5916,              0.0056935,              0.0056935,              0.0056935
                     89,                0.80468,                0.72637,                 1.2762,                0.83003,                 0.8321,                0.86775,                0.56799,                 1.1869,                0.72496,                 1.5966,               0.005644,               0.005644,               0.005644
                     90,                0.81793,                0.73048,                  1.278,                0.81123,                0.84027,                0.87767,                0.56972,                 1.2023,                0.71997,                 1.6254,              0.0055945,              0.0055945,              0.0055945
                     91,                 0.8046,                0.71468,                 1.2821,                0.81109,                0.84358,                0.87353,                 0.5749,                  1.188,                0.73471,                 1.6117,               0.005545,               0.005545,               0.005545
                     92,                0.79071,                0.71613,                  1.264,                0.86562,                0.80968,                0.88379,                  0.573,                 1.1888,                0.70676,                 1.6176,              0.0054955,              0.0054955,              0.0054955
                     93,                0.78841,                0.70216,                 1.2611,                0.84692,                 0.8268,                0.88003,                0.57504,                  1.182,                0.71704,                 1.6159,               0.005446,               0.005446,               0.005446
                     94,                0.81021,                0.71166,                  1.267,                0.84061,                0.81025,                0.86973,                0.56919,                 1.1875,                 0.7261,                 1.6078,              0.0053965,              0.0053965,              0.0053965
                     95,                0.78203,                0.70087,                 1.2534,                0.85839,                0.78492,                0.86745,                0.56835,                 1.1663,                0.74638,                  1.595,               0.005347,               0.005347,               0.005347
                     96,                0.78359,                0.69652,                 1.2568,                0.82301,                0.83127,                0.87867,                0.56684,                 1.1891,                0.73789,                 1.6104,              0.0052975,              0.0052975,              0.0052975
                     97,                  0.771,                0.68609,                 1.2403,                0.84062,                0.80296,                0.86957,                 0.5612,                 1.2053,                0.75202,                 1.6161,               0.005248,               0.005248,               0.005248
                     98,                0.77909,                0.68607,                  1.248,                 0.8546,                0.80445,                0.86518,                0.56417,                 1.2057,                0.75558,                  1.626,              0.0051985,              0.0051985,              0.0051985
                     99,                0.77358,                0.66874,                 1.2428,                0.84475,                0.82123,                0.87354,                0.56921,                  1.189,                0.74805,                 1.6168,               0.005149,               0.005149,               0.005149
                    100,                0.75397,                0.66324,                 1.2329,                0.84689,                0.81885,                0.87093,                0.56953,                 1.1964,                0.76873,                 1.6414,              0.0050995,              0.0050995,              0.0050995
                    101,                0.75275,                0.67048,                 1.2318,                0.87274,                0.78911,                0.87041,                0.57388,                 1.1882,                0.74835,                 1.6232,                0.00505,                0.00505,                0.00505
                    102,                 0.7509,                0.65535,                 1.2334,                0.85272,                0.80028,                0.87106,                0.57432,                 1.1896,                0.75099,                 1.6348,              0.0050005,              0.0050005,              0.0050005
                    103,                0.77106,                0.66126,                 1.2416,                0.87859,                 0.7905,                 0.8726,                0.57055,                 1.1859,                0.73982,                 1.6195,               0.004951,               0.004951,               0.004951
                    104,                0.74622,                0.64371,                 1.2264,                 0.8332,                0.81285,                 0.8644,                0.56779,                 1.1972,                0.75451,                 1.6341,              0.0049015,              0.0049015,              0.0049015
                    105,                0.74351,                 0.6535,                 1.2301,                0.83777,                 0.8006,                0.87049,                0.57005,                 1.1895,                0.74479,                 1.6299,               0.004852,               0.004852,               0.004852
                    106,                0.74518,                0.63779,                 1.2167,                 0.8673,                 0.8033,                 0.8784,                0.57512,                 1.1854,                0.74394,                 1.6324,              0.0048025,              0.0048025,              0.0048025
                    107,                0.73625,                0.63903,                 1.2264,                0.86861,                0.81006,                0.87923,                0.57443,                 1.1822,                0.73983,                 1.6139,               0.004753,               0.004753,               0.004753
