                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                 1.0665,                 1.1144,                 1.4821,                0.83608,                0.81145,                0.87372,                0.55465,                 1.2216,                0.77994,                  1.545,               0.007294,               0.007294,               0.007294
                     84,                 1.0833,                 1.0794,                 1.4894,                 0.8504,                0.75419,                0.85297,                 0.5442,                 1.1976,                0.84885,                 1.5352,               0.007261,               0.007261,               0.007261
                     85,                 1.0628,                  1.044,                 1.4615,                0.85229,                0.78168,                0.86518,                0.54082,                 1.2154,                 0.8229,                 1.5471,               0.007228,               0.007228,               0.007228
                     86,                 1.0239,                 1.0575,                 1.4431,                0.84404,                 0.7919,                0.86554,                0.54602,                 1.2078,                0.80251,                 1.5306,               0.007195,               0.007195,               0.007195
                     87,                 1.0499,                 1.0629,                 1.4597,                0.83058,                 0.8148,                0.87409,                0.55886,                 1.2091,                0.77662,                 1.5425,               0.007162,               0.007162,               0.007162
                     88,                 1.0499,                 1.0757,                  1.454,                0.84322,                0.77654,                  0.866,                 0.5518,                 1.2049,                0.80593,                 1.5254,               0.007129,               0.007129,               0.007129
                     89,                 1.0409,                 1.0603,                  1.454,                0.80316,                0.82402,                0.86825,                0.54917,                 1.2203,                0.81902,                 1.5507,               0.007096,               0.007096,               0.007096
                     90,                 1.0194,                 1.0402,                 1.4324,                0.83016,                 0.7987,                0.87095,                0.54834,                  1.214,                0.79317,                 1.5437,               0.007063,               0.007063,               0.007063
                     91,                  1.039,                 1.0345,                 1.4535,                0.83965,                0.79609,                 0.8726,                0.55522,                 1.2174,                0.79289,                  1.542,                0.00703,                0.00703,                0.00703
                     92,                 1.0444,                  1.051,                 1.4544,                0.80597,                 0.8064,                0.86422,                0.54733,                 1.2168,                0.82023,                  1.549,               0.006997,               0.006997,               0.006997
                     93,                 1.0567,                 1.0544,                  1.467,                0.87089,                0.76816,                0.87935,                0.55871,                 1.2197,                0.79589,                 1.5397,               0.006964,               0.006964,               0.006964
                     94,                 1.0387,                 1.0572,                  1.442,                0.84396,                0.78771,                 0.8726,                0.55364,                 1.2179,                0.79701,                 1.5394,               0.006931,               0.006931,               0.006931
                     95,                 1.0337,                 1.0272,                 1.4484,                0.84871,                0.80028,                0.87979,                0.55769,                 1.2228,                 0.7729,                 1.5551,               0.006898,               0.006898,               0.006898
                     96,                 1.0269,                 1.0285,                 1.4361,                0.82183,                0.76661,                0.87001,                0.54704,                 1.2224,                0.79841,                 1.5507,               0.006865,               0.006865,               0.006865
                     97,                 1.0495,                 1.0262,                 1.4507,                0.81511,                0.81275,                0.87137,                0.54382,                 1.2164,                0.81056,                 1.5446,               0.006832,               0.006832,               0.006832
                     98,                 1.0192,                0.99143,                 1.4291,                0.82842,                0.80726,                0.86403,                0.54898,                 1.2083,                0.80242,                 1.5432,               0.006799,               0.006799,               0.006799
                     99,                 1.0364,                 1.0246,                 1.4338,                0.84541,                 0.7919,                 0.8749,                0.55271,                 1.2216,                 0.7923,                 1.5516,               0.006766,               0.006766,               0.006766
                    100,                 1.0234,                 1.0209,                 1.4323,                0.82484,                0.81145,                0.87126,                0.55495,                 1.2191,                0.78194,                 1.5584,               0.006733,               0.006733,               0.006733
                    101,                 1.0101,                0.99444,                 1.4188,                 0.7933,                0.80168,                0.86402,                0.55474,                 1.2115,                0.79765,                 1.5452,                 0.0067,                 0.0067,                 0.0067
                    102,                  1.007,                 1.0064,                 1.4271,                0.84187,                0.80447,                0.86395,                0.54996,                 1.2137,                0.77824,                 1.5528,               0.006667,               0.006667,               0.006667
                    103,                0.99462,                  1.007,                 1.4139,                0.84109,                0.80307,                0.87099,                 0.5592,                 1.2055,                0.80068,                 1.5225,               0.006634,               0.006634,               0.006634
                    104,                 1.0153,                 1.0008,                 1.4128,                 0.8425,                 0.7994,                0.86747,                0.55034,                 1.2192,                0.78281,                 1.5431,               0.006601,               0.006601,               0.006601
                    105,                   1.01,                 1.0065,                 1.4246,                0.81909,                0.79042,                 0.8667,                0.55251,                 1.2109,                0.82483,                 1.5292,               0.006568,               0.006568,               0.006568
                    106,                 1.0093,                 1.0017,                 1.4147,                 0.8068,                0.82234,                0.86692,                 0.5505,                 1.2191,                0.79451,                  1.535,               0.006535,               0.006535,               0.006535
                    107,                0.99601,                0.97264,                 1.4071,                0.81353,                0.80028,                0.86052,                0.54517,                 1.2217,                0.82314,                 1.5478,               0.006502,               0.006502,               0.006502
                    108,                 1.0129,                 1.0071,                 1.4217,                0.80988,                  0.827,                0.86982,                0.54926,                 1.2294,                0.79213,                 1.5468,               0.006469,               0.006469,               0.006469
                    109,                 1.0193,                0.97782,                  1.424,                0.82936,                 0.7933,                0.86514,                0.55584,                 1.2182,                0.80991,                 1.5502,               0.006436,               0.006436,               0.006436
                    110,                0.99714,                0.99193,                 1.4202,                0.83672,                0.79444,                0.87142,                0.55839,                 1.2022,                0.76865,                 1.5249,               0.006403,               0.006403,               0.006403
                    111,                 1.0213,                  1.016,                 1.4351,                0.85115,                0.79862,                0.87647,                0.56268,                 1.1973,                0.74783,                 1.5341,                0.00637,                0.00637,                0.00637
                    112,                0.99299,                0.96727,                  1.395,                0.84058,                0.78059,                0.86121,                0.54575,                 1.2176,                0.80154,                 1.5518,               0.006337,               0.006337,               0.006337
                    113,                 1.0072,                0.97657,                 1.4047,                0.85815,                0.79423,                0.86702,                0.54411,                 1.2111,                0.77201,                 1.5388,               0.006304,               0.006304,               0.006304
                    114,                 1.0032,                0.96987,                 1.4154,                0.84171,                0.79609,                 0.8697,                0.55912,                 1.1951,                 0.7711,                 1.5235,               0.006271,               0.006271,               0.006271
                    115,                 0.9768,                0.95982,                 1.3986,                0.82017,                0.79622,                0.86626,                0.55262,                 1.2082,                0.80628,                 1.5283,               0.006238,               0.006238,               0.006238
                    116,                0.98452,                0.98342,                 1.3976,                0.85561,                0.80281,                 0.8779,                0.55909,                 1.2117,                0.75856,                 1.5267,               0.006205,               0.006205,               0.006205
                    117,                0.97734,                0.96865,                 1.3872,                0.84721,                0.78073,                0.86771,                0.55776,                 1.1964,                0.77079,                 1.5167,               0.006172,               0.006172,               0.006172
