                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.97547,                 0.9302,                 1.4172,                0.80904,                0.81704,                0.85232,                0.54156,                 1.1853,                0.77805,                 1.5811,              0.0067825,              0.0067825,              0.0067825
                     67,                0.96151,                 0.9413,                 1.4091,                0.82908,                0.78771,                0.85772,                0.54616,                 1.1907,                0.77392,                 1.6097,               0.006733,               0.006733,               0.006733
                     68,                0.95478,                0.91566,                 1.4047,                0.79576,                 0.8271,                0.86436,                0.55546,                 1.1655,                0.76967,                 1.5751,              0.0066835,              0.0066835,              0.0066835
                     69,                0.95482,                0.92562,                 1.4041,                0.81741,                0.79469,                0.85166,                0.55475,                  1.165,                0.77646,                 1.5829,               0.006634,               0.006634,               0.006634
                     70,                0.93955,                0.92455,                 1.4002,                0.85737,                0.79469,                 0.8699,                0.56225,                 1.1704,                0.73575,                 1.5822,              0.0065845,              0.0065845,              0.0065845
                     71,                0.96215,                0.92258,                 1.4164,                0.83421,                0.80115,                0.86711,                0.55048,                 1.1736,                0.74453,                 1.5885,               0.006535,               0.006535,               0.006535
                     72,                0.93821,                0.92617,                 1.4013,                0.87068,                0.78044,                0.86345,                0.55768,                   1.17,                 0.7396,                 1.5825,              0.0064855,              0.0064855,              0.0064855
                     73,                0.92955,                0.89543,                 1.3806,                0.84508,                0.80587,                 0.8749,                0.56419,                 1.1643,                0.73404,                 1.5794,               0.006436,               0.006436,               0.006436
                     74,                0.92605,                0.89043,                 1.3836,                0.83056,                0.80028,                0.85519,                0.55511,                 1.1805,                0.76342,                 1.5806,              0.0063865,              0.0063865,              0.0063865
                     75,                0.93626,                0.88138,                 1.3799,                0.82647,                0.80866,                  0.866,                0.55328,                 1.1806,                0.77887,                 1.5837,               0.006337,               0.006337,               0.006337
                     76,                0.92668,                 0.8871,                 1.3873,                0.84003,                0.82876,                0.88334,                0.57358,                 1.1629,                0.70785,                 1.5877,              0.0062875,              0.0062875,              0.0062875
                     77,                0.92692,                0.88955,                 1.3795,                0.85211,                0.80307,                0.87705,                0.56337,                 1.1739,                0.73064,                 1.5749,               0.006238,               0.006238,               0.006238
                     78,                0.91778,                 0.8793,                  1.368,                 0.8701,                0.81425,                0.87337,                0.56685,                 1.1716,                0.73006,                 1.5783,              0.0061885,              0.0061885,              0.0061885
                     79,                0.90319,                0.87376,                 1.3566,                 0.8418,                0.81006,                0.86761,                0.56329,                  1.157,                0.74196,                 1.5701,               0.006139,               0.006139,               0.006139
                     80,                0.91509,                0.85701,                 1.3727,                0.85737,                0.80726,                0.87552,                0.56369,                 1.1629,                0.74341,                 1.5887,              0.0060895,              0.0060895,              0.0060895
                     81,                0.91243,                0.86272,                 1.3646,                0.86685,                0.78198,                0.85708,                0.55725,                 1.1801,                0.77076,                 1.5873,                0.00604,                0.00604,                0.00604
                     82,                 0.9017,                0.85082,                 1.3602,                0.83099,                0.80344,                0.86908,                0.57028,                 1.1645,                0.75079,                 1.5792,              0.0059905,              0.0059905,              0.0059905
                     83,                0.89722,                0.84462,                 1.3518,                0.86335,                 0.7677,                0.86626,                0.55853,                 1.1636,                0.74627,                 1.5681,               0.005941,               0.005941,               0.005941
                     84,                0.91279,                 0.8594,                 1.3573,                0.85419,                0.78543,                0.86197,                0.56435,                 1.1626,                0.74461,                 1.5777,              0.0058915,              0.0058915,              0.0058915
                     85,                0.90305,                0.85014,                 1.3493,                 0.8271,                0.81983,                0.86503,                0.56079,                 1.1652,                 0.7261,                 1.5812,               0.005842,               0.005842,               0.005842
                     86,                0.89772,                0.83541,                 1.3499,                0.84072,                0.78877,                0.85631,                0.56133,                 1.1764,                0.74926,                 1.5927,              0.0057925,              0.0057925,              0.0057925
                     87,                0.89749,                0.82505,                 1.3463,                 0.8262,                 0.7919,                0.85678,                0.55187,                  1.169,                0.74825,                 1.5722,               0.005743,               0.005743,               0.005743
                     88,                0.88381,                0.82347,                 1.3365,                0.87453,                0.78212,                0.87156,                0.56715,                 1.1518,                0.72681,                 1.5662,              0.0056935,              0.0056935,              0.0056935
                     89,                0.86928,                0.81214,                 1.3238,                 0.8495,                0.78352,                0.85756,                0.55617,                 1.1678,                0.73601,                 1.5668,               0.005644,               0.005644,               0.005644
