                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                  1.019,                 1.0014,                 1.3917,                0.83747,                0.81844,                0.87466,                0.56174,                  1.182,                0.75182,                  1.472,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.0427,                 1.0153,                 1.3968,                0.83877,                0.78073,                0.86258,                0.55592,                   1.19,                0.76162,                 1.4709,               0.004951,               0.004951,               0.004951
                    104,                  1.026,                0.98441,                 1.3924,                0.84678,                0.80273,                0.86824,                0.55517,                 1.1885,                0.75798,                 1.4641,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.0093,                 1.0034,                 1.3819,                0.83152,                0.78492,                0.86599,                0.55591,                 1.1665,                0.76513,                 1.4527,               0.004852,               0.004852,               0.004852
                    106,                  1.024,                0.99309,                 1.3828,                 0.8478,                 0.8338,                0.87874,                0.55428,                 1.1864,                0.74863,                  1.471,              0.0048025,              0.0048025,              0.0048025
                    107,                  1.018,                0.98395,                 1.3897,                0.85781,                0.77235,                0.86817,                0.55433,                   1.18,                0.76388,                 1.4564,               0.004753,               0.004753,               0.004753
                    108,                 1.0138,                 1.0066,                 1.3829,                0.86052,                0.76676,                0.86477,                0.55649,                 1.1838,                0.75656,                 1.4691,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.0125,                0.97239,                 1.3796,                0.86039,                0.79189,                0.87145,                0.56108,                 1.1856,                0.73958,                 1.4656,               0.004654,               0.004654,               0.004654
                    110,                0.99259,                0.96057,                   1.37,                0.86423,                0.81564,                0.88335,                0.56389,                 1.1755,                0.72095,                 1.4605,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.0205,                0.98477,                 1.3827,                  0.846,                0.80561,                0.87441,                0.55947,                 1.1865,                0.73864,                 1.4621,               0.004555,               0.004555,               0.004555
                    112,                0.99877,                0.96339,                  1.363,                0.86149,                0.82525,                0.87846,                 0.5637,                 1.1777,                0.72797,                 1.4524,              0.0045055,              0.0045055,              0.0045055
                    113,                0.99581,                0.97045,                 1.3651,                 0.8313,                0.80522,                0.86997,                0.55512,                 1.1928,                0.75359,                 1.4686,               0.004456,               0.004456,               0.004456
                    114,                0.99877,                0.96076,                 1.3686,                0.85663,                0.80111,                0.87763,                  0.563,                 1.1752,                 0.7355,                 1.4542,              0.0044065,              0.0044065,              0.0044065
                    115,                0.99548,                0.96609,                 1.3624,                0.86731,                0.80334,                0.87424,                0.56098,                 1.1753,                0.72542,                 1.4574,               0.004357,               0.004357,               0.004357
                    116,                0.99777,                0.95641,                 1.3602,                0.85136,                0.78771,                0.86425,                0.55488,                 1.1791,                0.73968,                 1.4602,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.0029,                0.95763,                 1.3636,                0.87231,                0.77654,                0.87193,                0.56298,                 1.1649,                0.73016,                 1.4476,               0.004258,               0.004258,               0.004258
                    118,                0.99868,                0.96309,                 1.3629,                0.84452,                0.80028,                0.86772,                0.55844,                 1.1827,                0.73761,                  1.461,              0.0042085,              0.0042085,              0.0042085
                    119,                0.98827,                0.95727,                 1.3568,                0.85577,                0.80382,                0.87534,                0.56585,                   1.17,                0.73188,                 1.4493,               0.004159,               0.004159,               0.004159
                    120,                  0.994,                0.96378,                 1.3618,                0.85255,                0.80756,                0.87825,                 0.5687,                  1.177,                0.72911,                 1.4594,              0.0041095,              0.0041095,              0.0041095
                    121,                0.97919,                0.94632,                 1.3454,                0.84629,                0.82123,                0.87283,                0.56589,                 1.1712,                0.73705,                 1.4668,                0.00406,                0.00406,                0.00406
                    122,                0.96396,                0.93847,                 1.3415,                0.85502,                0.81704,                0.87883,                0.56916,                 1.1724,                0.72192,                 1.4611,              0.0040105,              0.0040105,              0.0040105
                    123,                0.98225,                0.94547,                 1.3449,                 0.8408,                0.81137,                0.87228,                0.57049,                 1.1676,                0.71648,                 1.4569,               0.003961,               0.003961,               0.003961
                    124,                0.96271,                0.93182,                 1.3409,                0.84935,                0.81106,                0.87381,                0.56338,                 1.1776,                0.72685,                  1.457,              0.0039115,              0.0039115,              0.0039115
                    125,                0.97753,                0.93788,                 1.3453,                0.83939,                0.81006,                0.87859,                0.56601,                 1.1791,                0.72698,                 1.4674,               0.003862,               0.003862,               0.003862
                    126,                0.96875,                0.93401,                  1.335,                0.85903,                0.78302,                0.87271,                0.56273,                 1.1759,                0.72794,                 1.4648,              0.0038125,              0.0038125,              0.0038125
                    127,                0.95754,                0.93502,                 1.3373,                0.85799,                 0.7933,                0.87495,                0.56006,                 1.1782,                0.72419,                  1.475,               0.003763,               0.003763,               0.003763
                    128,                0.96738,                0.93039,                 1.3404,                0.87437,                0.78736,                0.88061,                0.56181,                 1.1895,                0.73204,                 1.4713,              0.0037135,              0.0037135,              0.0037135
                    129,                0.97471,                0.92953,                 1.3468,                0.88074,                0.77356,                0.87376,                0.56159,                 1.1757,                0.71798,                 1.4626,               0.003664,               0.003664,               0.003664
                    130,                0.95957,                0.91612,                 1.3345,                0.87606,                0.78073,                0.87654,                0.56197,                 1.1843,                0.71835,                 1.4687,              0.0036145,              0.0036145,              0.0036145
                    131,                0.95789,                0.91353,                 1.3287,                0.87576,                0.79743,                0.87762,                0.56356,                 1.1839,                0.70995,                 1.4655,               0.003565,               0.003565,               0.003565
                    132,                0.95824,                 0.9255,                 1.3335,                0.86812,                0.80905,                0.88487,                0.56719,                 1.1768,                0.71486,                 1.4591,              0.0035155,              0.0035155,              0.0035155
                    133,                 0.9601,                0.90916,                  1.331,                 0.8851,                0.79614,                0.88077,                0.56805,                 1.1734,                 0.7189,                 1.4609,               0.003466,               0.003466,               0.003466
                    134,                0.96127,                 0.9219,                 1.3379,                0.87145,                0.80726,                  0.876,                0.56195,                 1.1811,                0.71732,                 1.4612,              0.0034165,              0.0034165,              0.0034165
                    135,                0.94304,                0.90427,                 1.3157,                0.86644,                0.80726,                0.88351,                0.56707,                 1.1799,                0.69703,                 1.4631,               0.003367,               0.003367,               0.003367
                    136,                0.94209,                0.90267,                 1.3172,                0.86435,                0.81006,                0.88415,                0.56662,                 1.1878,                0.70857,                 1.4611,              0.0033175,              0.0033175,              0.0033175
                    137,                0.94857,                0.88706,                 1.3182,                0.88374,                0.78562,                0.88189,                 0.5657,                 1.1796,                0.72173,                  1.456,               0.003268,               0.003268,               0.003268
                    138,                0.94879,                0.89188,                  1.324,                0.88347,                 0.7836,                0.88069,                0.56126,                  1.175,                0.71876,                 1.4542,              0.0032185,              0.0032185,              0.0032185
                    139,                0.95908,                0.89376,                 1.3314,                0.87606,                 0.7933,                0.87752,                0.56832,                 1.1698,                0.71977,                 1.4411,               0.003169,               0.003169,               0.003169
                    140,                0.94726,                0.89985,                 1.3243,                0.88421,                0.78212,                0.88003,                0.56449,                 1.1802,                 0.7205,                 1.4582,              0.0031195,              0.0031195,              0.0031195
                    141,                 0.9383,                0.88142,                 1.3141,                0.85745,                0.80726,                0.87531,                0.56374,                 1.1806,                0.71924,                 1.4586,                0.00307,                0.00307,                0.00307
                    142,                0.92745,                0.89301,                 1.3075,                0.86666,                 0.7933,                0.87469,                0.56566,                 1.1839,                0.71723,                 1.4658,              0.0030205,              0.0030205,              0.0030205
                    143,                0.93495,                0.88276,                 1.3104,                0.86031,                0.79998,                0.87257,                0.56317,                  1.177,                0.72869,                 1.4667,               0.002971,               0.002971,               0.002971
                    144,                0.94199,                0.88576,                 1.3125,                0.86748,                0.81844,                0.88486,                0.56947,                 1.1689,                0.71435,                 1.4528,              0.0029215,              0.0029215,              0.0029215
                    145,                0.93535,                0.87977,                  1.308,                 0.8582,                0.82542,                0.87741,                0.56402,                 1.1702,                0.71859,                 1.4562,               0.002872,               0.002872,               0.002872
                    146,                0.92842,                 0.8648,                 1.3051,                0.86885,                0.79888,                0.87835,                0.56723,                 1.1783,                0.71453,                 1.4602,              0.0028225,              0.0028225,              0.0028225
                    147,                0.92645,                0.89157,                 1.3033,                0.85787,                 0.7924,                0.87601,                0.56241,                 1.1743,                0.71346,                 1.4596,               0.002773,               0.002773,               0.002773
                    148,                0.92002,                0.86606,                 1.3003,                0.84865,                0.80168,                0.87382,                0.56218,                 1.1735,                0.71963,                 1.4556,              0.0027235,              0.0027235,              0.0027235
                    149,                0.92947,                0.87294,                 1.3078,                 0.8517,                0.81815,                0.87596,                0.56649,                 1.1678,                 0.7179,                 1.4528,               0.002674,               0.002674,               0.002674
                    150,                 0.9297,                0.87249,                 1.3066,                0.88358,                0.77235,                0.87488,                0.56545,                 1.1703,                0.72458,                 1.4591,              0.0026245,              0.0026245,              0.0026245
                    151,                0.92116,                0.85799,                  1.303,                0.85156,                0.79469,                0.87286,                0.56451,                 1.1741,                0.73382,                 1.4587,               0.002575,               0.002575,               0.002575
                    152,                 0.9359,                0.86312,                 1.3062,                0.84648,                0.81564,                0.87671,                0.56193,                 1.1795,                0.72932,                 1.4618,              0.0025255,              0.0025255,              0.0025255
