                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.87877,                0.80272,                 1.3053,                0.81779,                0.82402,                0.86337,                0.55813,                 1.1942,                0.78406,                 1.5525,              0.0025255,              0.0025255,              0.0025255
                    153,                  0.852,                0.78676,                 1.2979,                0.89008,                0.76902,                0.86576,                0.56164,                 1.1839,                0.76208,                 1.5444,               0.002476,               0.002476,               0.002476
                    154,                0.86616,                0.79788,                  1.301,                0.87086,                0.78174,                0.86403,                0.56124,                 1.1746,                0.76196,                 1.5321,              0.0024265,              0.0024265,              0.0024265
                    155,                 0.8669,                0.78141,                 1.3021,                0.87306,                0.76846,                0.86476,                0.56234,                 1.1807,                0.76748,                 1.5315,               0.002377,               0.002377,               0.002377
                    156,                0.85844,                0.79061,                 1.3012,                0.87298,                0.75832,                0.86088,                0.56091,                 1.1871,                0.78084,                 1.5327,              0.0023275,              0.0023275,              0.0023275
                    157,                0.86252,                0.78777,                 1.2856,                0.85384,                0.77514,                0.86431,                0.56112,                  1.186,                 0.7698,                 1.5363,               0.002278,               0.002278,               0.002278
                    158,                0.85734,                0.77269,                 1.2878,                0.85258,                0.78911,                0.86385,                0.56018,                 1.1863,                0.76891,                 1.5395,              0.0022285,              0.0022285,              0.0022285
                    159,                0.83908,                0.76606,                 1.2857,                0.85654,                0.78384,                0.85745,                0.55629,                  1.193,                0.77925,                 1.5438,               0.002179,               0.002179,               0.002179
                    160,                0.84499,                0.77427,                 1.2787,                0.86862,                0.76639,                0.85885,                0.55553,                 1.1965,                0.78153,                 1.5476,              0.0021295,              0.0021295,              0.0021295
                    161,                0.84248,                0.77401,                 1.2814,                0.87596,                0.75947,                0.85598,                0.55663,                 1.1949,                0.77925,                 1.5474,                0.00208,                0.00208,                0.00208
                    162,                0.84696,                0.78198,                 1.2885,                0.87007,                0.74818,                0.85466,                0.55702,                 1.1897,                0.77499,                 1.5441,              0.0020305,              0.0020305,              0.0020305
                    163,                0.83496,                0.75392,                 1.2679,                0.88004,                0.75818,                0.85479,                0.55604,                 1.1884,                0.77576,                 1.5454,               0.001981,               0.001981,               0.001981
                    164,                0.84617,                0.78277,                 1.2791,                0.84535,                0.78212,                0.85552,                0.55751,                 1.1905,                0.77572,                 1.5451,              0.0019315,              0.0019315,              0.0019315
                    165,                0.84528,                0.77171,                 1.2806,                0.84817,                0.78771,                 0.8579,                0.55989,                 1.1883,                0.78107,                 1.5425,               0.001882,               0.001882,               0.001882
                    166,                0.83095,                0.76619,                 1.2749,                 0.8535,                0.77654,                0.85708,                0.55821,                 1.1899,                0.77864,                 1.5465,              0.0018325,              0.0018325,              0.0018325
                    167,                0.81606,                 0.7433,                 1.2628,                0.86688,                0.77095,                 0.8576,                0.55915,                 1.1945,                0.77259,                 1.5496,               0.001783,               0.001783,               0.001783
                    168,                 0.8206,                0.74721,                 1.2698,                0.87454,                 0.7486,                0.85773,                0.55934,                 1.1938,                0.78821,                 1.5463,              0.0017335,              0.0017335,              0.0017335
                    169,                0.84343,                0.76172,                 1.2833,                0.84049,                0.78352,                0.85426,                0.55645,                 1.1893,                0.80256,                 1.5414,               0.001684,               0.001684,               0.001684
                    170,                0.83855,                 0.7539,                 1.2821,                0.87076,                0.76219,                0.85618,                 0.5584,                 1.1826,                0.79207,                 1.5355,              0.0016345,              0.0016345,              0.0016345
                    171,                0.82522,                0.74673,                 1.2661,                0.85861,                0.77514,                0.85445,                0.55555,                 1.1817,                0.79548,                 1.5329,               0.001585,               0.001585,               0.001585
                    172,                0.83219,                0.75102,                 1.2646,                0.85537,                0.76676,                0.85042,                0.55356,                 1.1826,                0.80196,                 1.5388,              0.0015355,              0.0015355,              0.0015355
                    173,                0.82592,                0.74424,                 1.2658,                0.84893,                0.76955,                0.84885,                0.55001,                 1.1853,                0.80503,                 1.5405,               0.001486,               0.001486,               0.001486
                    174,                0.82388,                0.74021,                 1.2632,                0.85722,                 0.7547,                0.85046,                0.55075,                 1.1917,                0.80786,                  1.544,              0.0014365,              0.0014365,              0.0014365
                    175,                0.81576,                0.74107,                  1.253,                0.85683,                0.74389,                0.84987,                0.55235,                 1.1966,                0.81293,                 1.5485,               0.001387,               0.001387,               0.001387
                    176,                0.80692,                0.72053,                 1.2476,                0.83603,                0.76397,                0.85063,                0.55121,                 1.1949,                0.80533,                 1.5483,              0.0013375,              0.0013375,              0.0013375
                    177,                0.81897,                 0.7363,                 1.2619,                0.84439,                0.75788,                0.85448,                0.55255,                  1.194,                0.80452,                 1.5474,               0.001288,               0.001288,               0.001288
                    178,                0.80404,                 0.7236,                 1.2475,                0.86725,                0.74817,                0.85623,                0.55353,                 1.1979,                0.81004,                 1.5471,              0.0012385,              0.0012385,              0.0012385
                    179,                0.81059,                0.73704,                 1.2577,                0.87985,                0.73324,                0.85293,                0.55269,                 1.2031,                 0.8083,                 1.5502,               0.001189,               0.001189,               0.001189
                    180,                0.81142,                0.73477,                 1.2546,                0.82835,                0.78856,                0.85628,                0.55343,                 1.2023,                0.80658,                 1.5526,              0.0011395,              0.0011395,              0.0011395
                    181,                0.80717,                0.71489,                  1.249,                0.86123,                0.75978,                0.85591,                0.55402,                 1.2078,                0.80293,                 1.5574,                0.00109,                0.00109,                0.00109
                    182,                0.80715,                0.71896,                 1.2562,                0.86884,                0.76117,                0.85801,                0.55616,                 1.2076,                  0.804,                 1.5535,              0.0010405,              0.0010405,              0.0010405
                    183,                0.80341,                0.71957,                 1.2537,                0.84316,                0.77933,                0.85838,                0.55351,                  1.205,                0.80149,                 1.5511,               0.000991,               0.000991,               0.000991
                    184,                0.80712,                0.73007,                 1.2484,                  0.866,                0.75559,                0.85347,                0.55356,                 1.2055,                0.80103,                 1.5535,              0.0009415,              0.0009415,              0.0009415
                    185,                0.78244,                0.70289,                 1.2323,                0.84316,                0.76676,                0.85392,                0.55098,                 1.2061,                0.80343,                 1.5532,               0.000892,               0.000892,               0.000892
                    186,                0.81259,                0.70927,                  1.249,                0.85242,                0.76639,                0.85237,                 0.5526,                 1.2055,                0.80429,                  1.555,              0.0008425,              0.0008425,              0.0008425
                    187,                0.79564,                0.70667,                 1.2419,                0.85083,                0.76257,                0.84939,                0.55192,                 1.2048,                0.80804,                 1.5548,               0.000793,               0.000793,               0.000793
                    188,                0.79579,                0.70028,                 1.2459,                0.84519,                0.77012,                0.85063,                 0.5539,                 1.2067,                0.81039,                 1.5557,              0.0007435,              0.0007435,              0.0007435
                    189,                0.79132,                0.70907,                 1.2382,                 0.8622,                0.75156,                0.84952,                 0.5532,                 1.2051,                0.81257,                 1.5539,               0.000694,               0.000694,               0.000694
                    190,                0.79102,                0.71325,                 1.2361,                0.86651,                0.75246,                0.85144,                 0.5545,                 1.2029,                0.80851,                 1.5521,              0.0006445,              0.0006445,              0.0006445
                    191,                0.71424,                  0.591,                 1.1441,                0.85896,                0.75838,                0.84803,                0.54915,                 1.2054,                0.81155,                 1.5548,               0.000595,               0.000595,               0.000595
                    192,                0.69832,                0.54685,                 1.1328,                0.87318,                0.75008,                0.84841,                0.55018,                 1.2066,                0.81498,                 1.5552,              0.0005455,              0.0005455,              0.0005455
                    193,                0.67981,                0.52888,                 1.1161,                0.87248,                0.74721,                0.84764,                0.54839,                 1.2088,                0.81655,                 1.5574,               0.000496,               0.000496,               0.000496
                    194,                0.68334,                0.52865,                 1.1185,                0.87182,                 0.7486,                0.84633,                0.54716,                 1.2101,                0.81617,                 1.5602,              0.0004465,              0.0004465,              0.0004465
                    195,                0.67402,                0.51121,                 1.1144,                0.88564,                0.74162,                0.84605,                 0.5485,                 1.2114,                0.81996,                 1.5635,               0.000397,               0.000397,               0.000397
                    196,                0.67325,                0.51583,                 1.1165,                0.89111,                0.74291,                0.84692,                0.54759,                 1.2121,                0.81763,                 1.5643,              0.0003475,              0.0003475,              0.0003475
                    197,                0.66997,                0.51874,                 1.1184,                0.88481,                0.75098,                0.84867,                0.54836,                 1.2121,                0.81829,                 1.5664,               0.000298,               0.000298,               0.000298
                    198,                0.67077,                0.50773,                 1.1223,                0.89237,                0.75265,                0.84949,                0.54944,                 1.2103,                0.81976,                 1.5666,              0.0002485,              0.0002485,              0.0002485
                    199,                0.66163,                0.50761,                 1.1038,                0.88649,                0.75838,                0.85007,                0.55073,                 1.2108,                0.81923,                 1.5681,               0.000199,               0.000199,               0.000199
                    200,                 0.6563,                0.49898,                 1.1008,                0.88211,                0.75279,                0.84761,                 0.5507,                 1.2123,                0.82288,                 1.5695,              0.0001495,              0.0001495,              0.0001495
